Is Fraudulent,Transaction ID,Customer ID,IP Address,Shipping Address,Billing Address,Transaction Amount,Transaction Date,Payment Method,Product Category,Quantity,Customer Age,Device Used,Account Age Days,Transaction Hour,Customer Location
0,1e276908-ed54-4969-a547-a9e034959f86,353d8ccb-4a21-4fa2-b65c-e8590958f838,34.114.34.161,"4561 Luis Park Suite 336
Lake Jamesmouth, IL 73307","4561 Luis Park Suite 336
Lake Jamesmouth, IL 73307",320.94,2024-02-11 21:57:10,bank transfer,electronics,2,52,mobile,218,21,Barneschester
0,765d9ee8-fdaf-4ec5-905f-8c3947c48506,6cc5321a-3db0-45f2-b49a-a0a492ab5bbd,137.210.199.4,"12007 Nicole Mill Suite 984
East Ashley, TN 05087","12007 Nicole Mill Suite 984
East Ashley, TN 05087",215.23,2024-02-17 18:03:06,bank transfer,clothing,1,34,tablet,48,18,Tammyfurt
0,71e51afb-bb61-420c-ade6-7a5adf9aa266,0452147c-4425-49b7-a3d2-f7c2f3aca591,217.158.39.166,"3051 Kyle Parkways Apt. 728
Christianton, PR 18560","3051 Kyle Parkways Apt. 728
Christianton, PR 18560",332.26,2024-02-25 16:18:22,credit card,home & garden,2,20,tablet,131,16,Wilkersontown
0,3e94e64e-f5dc-4ba7-911f-6433e446f93c,339f7554-f02e-4274-9b01-23cada03fb61,184.40.218.234,"602 Brittany Meadow
Amandahaven, UT 41807","602 Brittany Meadow
Amandahaven, UT 41807",154.82,2024-02-01 03:12:33,credit card,clothing,3,27,tablet,96,3,North Samantha
0,acb3e2a2-7a37-4b97-a49c-9eacc548249a,1acf5d77-c585-4595-9aca-780c5edcaafb,109.230.55.86,"255 Wright Point Apt. 426
Seanbury, AR 55134","255 Wright Point Apt. 426
Seanbury, AR 55134",60.24,2024-02-18 01:56:07,credit card,toys & games,2,49,tablet,258,1,West Melinda
0,483740c3-f137-437c-b180-c93b93b4d5aa,83d189fd-79e6-4a76-b9d2-8aefd0fe1262,179.212.177.30,"9387 Eric Valley
Rebeccastad, MH 84936","9387 Eric Valley
Rebeccastad, MH 84936",30.71,2024-03-22 13:13:08,credit card,toys & games,5,30,tablet,348,13,East Victoria
1,925de38f-3fcd-404d-96fc-303581e47362,ae476771-4ccd-46dc-94f6-b8353711a83e,164.95.213.196,"4541 Brian Lane Suite 832
Michellefurt, ID 24423","4541 Brian Lane Suite 832
Michellefurt, ID 24423",82.89,2024-02-17 11:38:07,debit card,home & garden,1,42,mobile,11,11,Lake Paulshire
0,992a6a01-5575-45ad-9779-19e3c3f7dcd2,34d00380-fe97-4f75-91e3-cb0b76fe68a4,158.74.43.105,"854 Andrea Creek Suite 125
Petersenburgh, VA 81880","854 Andrea Creek Suite 125
Petersenburgh, VA 81880",342.02,2024-03-25 00:20:46,bank transfer,toys & games,3,34,tablet,33,0,Herreraport
0,10724ec5-a55e-4322-b8ba-a9456e968662,bbfd6a21-8bb2-4535-a191-d742404466ca,13.234.173.168,"4885 Donovan Brook Suite 263
North Dawn, DC 01880","4885 Donovan Brook Suite 263
North Dawn, DC 01880",100.52,2024-01-14 21:24:54,credit card,electronics,1,38,mobile,350,21,North Larry
0,9a093fc2-1875-40be-a721-bd3e148dc337,f2a1ec61-464c-4d9b-9d96-49f4c90081b3,128.255.132.73,"007 Hernandez Stravenue Apt. 912
Loweryburgh, ID 20902","007 Hernandez Stravenue Apt. 912
Loweryburgh, ID 20902",183.73,2024-01-05 17:01:13,PayPal,electronics,2,47,desktop,50,17,North Lisa
0,58c8e191-a8bf-48cd-baef-8bbad634e366,12a85b2d-8e45-4ce1-a1e4-1ffd14188a36,210.10.1.253,"150 Thomas Springs
South Jessica, WI 26357","150 Thomas Springs
South Jessica, WI 26357",189.42,2024-02-10 04:25:16,bank transfer,clothing,4,37,desktop,339,4,Turnerton
0,46499bf0-a403-473d-9c02-0081c00ed5a1,37e934a9-f9ef-44ab-9f69-d10b376ea35f,81.227.16.71,"1241 John Forest
Rebeccamouth, MS 27188","1241 John Forest
Rebeccamouth, MS 27188",35.59,2024-02-18 03:58:37,credit card,electronics,3,49,tablet,38,3,Mauricetown
0,2fc05dd0-1a31-441d-9200-3e5458047020,eb141616-9425-418b-8519-2a1569480127,140.101.89.25,"6560 Bruce Vista
South Carrie, NV 67607","6560 Bruce Vista
South Carrie, NV 67607",392.07,2024-03-14 06:49:51,bank transfer,electronics,1,30,tablet,122,6,Hamiltontown
0,ae7f182e-3786-48bb-befb-5871be2b3006,d3f94746-0739-4f04-99b8-3ca7a2c7e912,116.100.122.9,"13713 Monroe Points Suite 528
East Alyssa, OR 82679","13713 Monroe Points Suite 528
East Alyssa, OR 82679",146.13,2024-03-14 15:57:23,debit card,toys & games,4,40,desktop,320,15,North Mariamouth
0,14e93418-9792-4386-88f0-227119a5ee9c,1c150fc9-b8a4-4765-b969-2ca597df2cb1,207.178.87.113,"91736 Hernandez Walks
South Kimberlyberg, TX 34852","91736 Hernandez Walks
South Kimberlyberg, TX 34852",168.25,2024-03-12 22:49:54,PayPal,clothing,3,25,tablet,83,22,North Carmenview
0,f7df4a6c-baac-455e-a74a-836b6a074ac7,b1aefada-c2f2-4559-909e-58fdef431756,55.47.113.205,"96590 Whitney Spur Suite 007
East Kyle, VI 94047","96590 Whitney Spur Suite 007
East Kyle, VI 94047",327.36,2024-01-07 19:42:52,credit card,toys & games,2,20,tablet,235,19,East Monicaton
0,c7d42a5d-2c15-44cc-9785-264ec8ce88f5,03b13817-082e-438f-afd2-a0565c2dab35,149.88.77.111,"18053 Graves Spurs
Michaelchester, IN 43920","18053 Graves Spurs
Michaelchester, IN 43920",176.82,2024-01-02 01:21:51,credit card,clothing,2,36,tablet,139,1,Mariaville
0,a6989eb6-14a5-4166-b0fb-e9efe665fd0a,a1a81e73-e07a-4120-a433-c9c14733347f,140.132.90.36,"979 Veronica Fall Apt. 522
Carpentermouth, NJ 92600","979 Veronica Fall Apt. 522
Carpentermouth, NJ 92600",18.45,2024-03-14 22:34:44,debit card,toys & games,1,33,mobile,34,22,West Whitney
0,d25a2a5f-e4a7-4564-8a01-665851916949,970c92b8-369b-4635-bb30-227778c91d16,79.55.166.80,"58234 Castro Pass Suite 089
Danielleville, MD 99233","58234 Castro Pass Suite 089
Danielleville, MD 99233",485.81,2024-01-23 04:07:32,PayPal,home & garden,5,15,tablet,195,4,Samuelfurt
0,048a9fbf-b1fd-41c4-87c0-138dc7be0d86,a28dc09b-369a-4473-be3c-841ccc576274,123.179.113.156,"6098 Elaine Park
Lake Madison, CO 31450","6098 Elaine Park
Lake Madison, CO 31450",584.00,2024-02-12 08:46:03,debit card,clothing,3,31,desktop,5,8,North Loriport
0,60ae0492-0906-4598-b3cf-5cd1839a4d4e,9d015f3d-2e81-49c6-81f7-4f84479e1173,221.10.237.226,"142 Moreno Oval Suite 525
East Rick, NM 09293","142 Moreno Oval Suite 525
East Rick, NM 09293",258.98,2024-02-11 21:35:20,bank transfer,clothing,1,49,tablet,50,21,North Cassiebury
0,71b0f517-7948-4be3-a838-c22311cc0ab1,93ba67ad-02b4-4f35-aba4-cd77bb341a65,137.31.5.171,"8397 Kennedy Circles
Sonyahaven, NE 94728","8397 Kennedy Circles
Sonyahaven, NE 94728",32.22,2024-03-16 09:46:10,credit card,clothing,5,38,mobile,207,9,Chelseabury
0,207e8a1c-9e47-49a4-a85d-8d043f86587a,84c9c583-a691-470a-8379-f24f3a5a6946,55.240.214.163,"680 Matthews Pass Apt. 767
Markville, PW 17405","680 Matthews Pass Apt. 767
Markville, PW 17405",133.98,2024-03-25 11:05:53,bank transfer,clothing,3,44,mobile,178,11,Moniqueview
0,3cd92122-a608-469e-8764-e86f7a62b107,76f24168-a73b-4e48-9f45-ca4fd9d33f36,189.113.189.239,"447 Jones Bypass
West Stacychester, HI 75890","447 Jones Bypass
West Stacychester, HI 75890",491.40,2024-02-22 08:37:48,PayPal,clothing,4,43,mobile,3,8,Lake Catherine
0,95b8e176-35c4-4f7d-971e-70fef57b3959,adda9b79-7b3e-4485-8a52-d8eca40d6a42,24.51.2.25,"33029 Thompson Isle
New Eric, LA 61922","33029 Thompson Isle
New Eric, LA 61922",24.43,2024-03-03 09:45:59,debit card,clothing,5,34,tablet,42,9,South Michaelstad
0,4d39743b-d805-4f35-a461-52aea620e294,fd5d3e20-9e4d-401b-875c-5e28fcc5f74b,40.235.3.160,"3239 Kathy Viaduct Suite 556
Pughburgh, VI 56305","3239 Kathy Viaduct Suite 556
Pughburgh, VI 56305",236.12,2024-01-22 11:28:57,debit card,health & beauty,5,49,desktop,206,11,West Connie
0,98b200b6-f6ff-4d6d-b093-f9d7e3437d59,cb600e0c-c163-413a-826c-08e0ff6b8e6a,37.214.55.134,"2485 Anthony Roads Apt. 021
Susanbury, OK 34243","2485 Anthony Roads Apt. 021
Susanbury, OK 34243",13.35,2024-03-19 07:00:08,credit card,clothing,1,29,mobile,249,7,New Johnfurt
0,0591bbfe-0999-4d8e-a6cc-6655445bdc80,a132f1c8-51b6-4ace-a388-03ad07f4b6d2,106.195.96.147,"4172 Jackson Stream Suite 657
Scottbury, FM 70699","4172 Jackson Stream Suite 657
Scottbury, FM 70699",203.11,2024-01-16 23:16:59,credit card,home & garden,5,28,desktop,155,23,Gonzalestown
0,5be55ec9-a150-4903-a986-9b66efa11f5e,43e83184-6c22-4fa1-b0f1-c143149fa8fb,83.88.91.6,"823 Hayes Mill
Jenniferhaven, MO 65462","823 Hayes Mill
Jenniferhaven, MO 65462",313.74,2024-02-15 20:16:13,bank transfer,electronics,4,32,mobile,120,20,Thomasfurt
0,77337e9c-83c0-4768-b665-e9e51da8be36,0706e956-2634-4d02-b182-170b1c8d109e,174.212.87.91,"2369 Medina Motorway Suite 891
New Amy, NH 43601","2369 Medina Motorway Suite 891
New Amy, NH 43601",140.59,2024-01-13 14:08:07,bank transfer,home & garden,1,31,tablet,244,14,Sarahmouth
0,44706ea3-0446-41e9-827f-0efb3439e777,36477afa-8d0f-422d-b1df-2c66ab44c06c,130.185.113.250,"79907 David River
Andrewberg, CA 49385","79907 David River
Andrewberg, CA 49385",23.78,2024-01-27 08:23:07,bank transfer,toys & games,4,28,tablet,169,8,Jenkinsmouth
0,8a614e17-5533-46f1-a23b-4c9442f7406e,b764a776-98f5-4f68-b967-73db033d0a64,40.101.250.183,"583 Stewart Unions
North Chad, CT 25538","583 Stewart Unions
North Chad, CT 25538",593.11,2024-02-14 12:43:04,credit card,toys & games,3,42,mobile,262,12,Harveymouth
0,22de096f-d2c6-41d9-841b-c7c879b30f74,d43f3081-0616-4267-a704-8631801a1cdd,12.73.113.137,"64020 Miller Parks
Christopherton, OH 91827","64020 Miller Parks
Christopherton, OH 91827",105.90,2024-02-29 10:26:14,debit card,health & beauty,3,24,tablet,81,10,Maryfurt
0,1c3d8a45-b72e-4f8c-87f6-f7df6699cb79,51638efe-a574-4e97-bc31-4a33fbdf6a41,202.167.105.13,"78031 Melanie Walk
West Robertport, GA 64318","78031 Melanie Walk
West Robertport, GA 64318",404.92,2024-01-21 09:56:32,credit card,toys & games,2,30,mobile,89,9,Port Christopherville
0,2bf0d9a0-d1f9-49ca-a333-b72e927fc65a,f950622f-c528-4ad0-a88a-eb5b3673877f,116.151.169.121,"42009 Rodriguez Dam
East Kimberly, WV 21190","42009 Rodriguez Dam
East Kimberly, WV 21190",189.92,2024-01-18 08:42:56,bank transfer,toys & games,1,41,tablet,340,8,Port Ericchester
0,a1803bad-b87e-4680-9406-4d8839d03441,013f6763-01e3-459e-9b8f-137080f98323,194.220.145.51,"646 Wilkins Villages
South Cameronfort, VI 26636","646 Wilkins Villages
South Cameronfort, VI 26636",72.69,2024-02-07 02:37:49,PayPal,home & garden,1,36,tablet,70,2,Anneville
1,26f8a51c-22a0-4be8-8ca3-966394a52de2,95f4a889-3814-446f-a01a-b05f9dfd06a1,118.200.15.154,"69194 Huffman Orchard
Simpsonborough, NC 86280","203 Anderson Roads Suite 216
West Sarahville, VT 34448",3182.10,2024-02-15 22:41:10,credit card,electronics,2,31,desktop,318,22,Matthewfort
0,0e50beae-e88a-4b7f-b348-489e52d6a37b,a49c9c99-ab99-4a8c-b09d-440cca3c31e6,35.79.153.118,"USNV Robinson
FPO AE 14380","USNV Robinson
FPO AE 14380",227.48,2024-01-19 19:58:21,debit card,electronics,3,35,tablet,71,19,West Ashley
1,4a821701-8eed-486b-ac71-c0e7efbd2c86,22f58d21-526f-44b0-abb0-cf90f7500521,44.50.26.17,"95633 Alex Summit Apt. 835
East Tristanland, MS 11544","95633 Alex Summit Apt. 835
East Tristanland, MS 11544",491.68,2024-04-02 05:37:36,PayPal,electronics,5,30,desktop,26,5,Millerberg
0,365aefb5-bc99-4584-a75f-8ad22bd7c52b,84ab3f94-3ad9-430f-9806-857ddd748c27,103.212.166.230,"Unit 3737 Box 7558
DPO AA 54475","Unit 3737 Box 7558
DPO AA 54475",1084.62,2024-03-11 18:25:58,debit card,electronics,2,26,mobile,102,18,Jonside
0,a96cd28f-6421-4b05-9439-899642ae4b52,11570650-b02d-4aee-a696-0c50091df5b9,41.112.240.63,"5188 Ponce Greens Apt. 749
Hartmanview, NM 25230","5188 Ponce Greens Apt. 749
Hartmanview, NM 25230",159.27,2024-01-29 15:09:06,bank transfer,home & garden,4,34,tablet,311,15,Macktown
0,66461c36-5882-4f97-8e5c-06f8f49f4a31,0372ce65-d1ce-47d0-aaed-c9023cc0a75f,14.48.203.121,"158 Valenzuela Coves Suite 467
New Tanyaburgh, ME 27860","158 Valenzuela Coves Suite 467
New Tanyaburgh, ME 27860",188.25,2024-03-15 07:50:07,debit card,toys & games,3,42,tablet,80,7,West Paula
0,19f3ac21-6493-49d7-b4e7-4e807337e158,24790826-6ac8-40f2-a7fc-ceb68e75d449,88.99.158.117,"63025 Carter Vista
Catherineborough, MH 32293","63025 Carter Vista
Catherineborough, MH 32293",410.16,2024-01-08 09:02:57,debit card,electronics,4,28,desktop,158,9,Vaughanport
0,12b6a380-8393-4e1c-b952-15c624a3ad46,22b1696d-8e5a-4f33-acbe-cf649c6a5045,66.233.209.125,"542 Sonia Glens
Allisonborough, CT 92365","542 Sonia Glens
Allisonborough, CT 92365",45.56,2024-01-28 00:03:41,bank transfer,clothing,2,30,tablet,357,0,Wilsonside
0,464f7c95-7778-4a66-a666-bebe6c54839b,6f19368a-2680-49ad-bb95-513a0ec691d4,183.214.69.193,"USNV Thompson
FPO AP 97096","USNV Thompson
FPO AP 97096",42.00,2024-02-18 23:21:19,bank transfer,electronics,5,32,mobile,117,23,New Carl
0,af2b4e5d-f7e9-497d-bdcf-f1cfa47dbbad,fe40e6af-836a-45bd-88e5-e4051b81a6a1,71.35.66.97,"28290 Ann Plains
New Carlosmouth, DE 97125","28290 Ann Plains
New Carlosmouth, DE 97125",424.49,2024-02-11 13:03:31,credit card,health & beauty,3,38,desktop,285,13,West Nataliemouth
0,dedc60ad-ab61-40d0-865f-c8141bd5b010,b597ce2a-11ea-4ac5-a2e2-181c78e2aba8,84.15.108.69,"Unit 8984 Box 0948
DPO AE 58656","Unit 8984 Box 0948
DPO AE 58656",12.64,2024-01-18 01:42:23,debit card,electronics,4,24,mobile,311,1,East Julie
0,69cd27c2-1992-4b8c-bbeb-b9c391a63f71,a4c5c773-92f7-4bc6-b36b-1d1678f27b91,101.113.145.69,"88001 Sarah Row Apt. 923
South Katherinemouth, NC 11238","88001 Sarah Row Apt. 923
South Katherinemouth, NC 11238",103.79,2024-03-13 04:58:32,bank transfer,health & beauty,2,19,desktop,250,4,East Melissaville
0,8f2e3e01-1b02-4a0f-acb9-a81e65c33b28,4e6528ca-bd57-4e55-bdd2-c8694a8bb425,57.11.107.12,"9536 Daniel Lights
West Peter, KS 41316","9536 Daniel Lights
West Peter, KS 41316",242.69,2024-03-26 23:39:56,credit card,toys & games,1,22,tablet,137,23,Ronaldburgh
0,f83690ce-040f-49f0-a145-4c1763e545a1,c758c434-54b2-4eeb-8852-79bdf2fc929f,147.14.102.13,"5033 Lowe Roads Apt. 039
Port Ashley, AL 16686","5033 Lowe Roads Apt. 039
Port Ashley, AL 16686",413.50,2024-01-25 09:31:46,PayPal,health & beauty,4,56,tablet,90,9,North Carol
0,7ad213b8-180a-4e90-b640-55e6ee222fb2,4d6cb08c-718b-48b3-ace5-5330f61edfa4,55.204.24.229,"09488 Hutchinson Underpass Suite 923
East Gerald, SC 23557","09488 Hutchinson Underpass Suite 923
East Gerald, SC 23557",89.24,2024-03-29 00:44:34,credit card,health & beauty,4,43,mobile,78,0,New Kevinberg
0,c8d55814-0144-4ee7-ac41-b165cf428237,fec290a0-737d-4a0d-92d4-5c6494ce7947,99.95.218.234,"2727 Michael Turnpike Apt. 083
Kimberlytown, NC 73114","2727 Michael Turnpike Apt. 083
Kimberlytown, NC 73114",182.84,2024-04-01 19:21:55,credit card,health & beauty,4,17,mobile,37,19,Watkinsstad
0,fe5454c1-ee61-4f47-b1e8-f379a993de07,e3af2127-37c5-491b-9827-8a77b934f785,22.156.162.74,"084 April Forest Apt. 577
New Lawrence, NC 40100","084 April Forest Apt. 577
New Lawrence, NC 40100",886.20,2024-02-17 05:42:14,bank transfer,home & garden,3,50,mobile,218,5,Benjaminchester
0,0d7439d2-3be3-4c30-bc0c-f8646e0a78db,07439868-991e-4783-ad5b-d6ffec6f5633,201.190.14.240,"20528 Rivera Port
South Heather, WA 83441","20528 Rivera Port
South Heather, WA 83441",277.86,2024-02-02 07:22:14,PayPal,electronics,2,40,tablet,338,7,Kingfurt
0,48f14085-045b-4477-ae7b-9e50c6396cd2,645cf297-1db6-464e-94b1-48cbd1f1741e,43.119.110.152,"330 Holly Estate Suite 009
Joshuachester, PR 52974","330 Holly Estate Suite 009
Joshuachester, PR 52974",70.71,2024-03-05 17:39:44,debit card,home & garden,1,38,tablet,169,17,Michaelborough
0,fb8f2e32-c99e-4e5a-8c32-18459203d191,afd8d643-f9c1-4d2e-a6bb-67a6f6110fb9,149.32.112.124,"87247 Charles Terrace
Christophermouth, NC 61709","87247 Charles Terrace
Christophermouth, NC 61709",25.90,2024-02-16 22:45:02,PayPal,clothing,1,37,desktop,357,22,East Elizabethborough
0,19e82499-4d40-427b-83bd-9450a3fac025,83b767de-e996-4b6c-8161-8410b0ffcf4b,9.84.97.166,"01146 Leslie Springs
East Justintown, AR 47333","01146 Leslie Springs
East Justintown, AR 47333",52.36,2024-01-26 01:55:28,bank transfer,electronics,2,33,desktop,112,1,Griffinchester
0,eb5fdad0-6be6-438a-811c-02f3b4605267,13a7d4c6-7fb9-4145-8092-66a711a300a1,104.49.34.105,"610 Thompson Falls Suite 068
East Alicia, VI 59166","Unit 8277 Box 9835
DPO AP 63967",127.55,2024-02-27 17:07:31,credit card,health & beauty,5,48,desktop,71,17,Markhaven
0,a0bd887e-ef4f-46af-aaf7-c3a0c27829a9,8477f9f3-e1b1-4b6f-9196-18c45fe68ebd,43.93.217.97,"Unit 6327 Box 4625
DPO AA 45876","242 Eric Mill
West Theresa, AK 90482",140.36,2024-02-22 11:49:48,credit card,home & garden,4,20,tablet,55,11,New Angelabury
0,f24d3434-06f2-4997-b683-af6333430922,98d8eaa8-2ec8-47d7-8639-6b86b94dbd9f,103.220.28.172,"9306 Rangel Inlet
Port Devin, VT 52821","9306 Rangel Inlet
Port Devin, VT 52821",28.51,2024-03-13 23:12:32,bank transfer,toys & games,4,41,desktop,343,23,Webbhaven
0,5a6b63eb-aa96-4982-b510-d20cccea6e41,933ba5d8-bafa-414a-ab07-9b0f6a5d9796,211.87.228.252,"9927 Myers Trail Apt. 963
South Thomaston, RI 20918","9927 Myers Trail Apt. 963
South Thomaston, RI 20918",55.98,2024-03-25 05:49:52,credit card,health & beauty,3,31,tablet,245,5,Isabellabury
0,20aa685f-27b8-4afd-99af-dd3b8950be14,b53d2492-a37e-4222-ba84-c853de2b6bc7,54.175.165.110,"5803 Smith Lights Apt. 652
South Erica, NV 41933","5803 Smith Lights Apt. 652
South Erica, NV 41933",614.68,2024-01-12 17:32:10,bank transfer,electronics,2,48,tablet,257,17,Whitakerview
0,703b547c-839b-46cd-b119-e1167c8b6476,4e83e0a9-01d9-4861-aee7-3e88868afa3f,68.108.91.26,"3642 Fleming Pine Suite 719
Port Stephen, ND 46124","3642 Fleming Pine Suite 719
Port Stephen, ND 46124",75.27,2024-02-22 07:11:45,credit card,toys & games,3,33,mobile,271,7,Port Charlesmouth
0,c591ca8a-21d1-4aa8-87da-9f2ca50d8aa4,d7027cfa-695d-46bf-8143-4cefbea52d50,160.152.38.193,"303 Sanchez Fort Apt. 274
Annetteshire, ME 36780","303 Sanchez Fort Apt. 274
Annetteshire, ME 36780",164.64,2024-01-30 06:04:25,debit card,toys & games,3,31,mobile,173,6,West Cynthiashire
0,53eec4cf-5b56-46a5-b3c5-d76d73988c1f,68ab2385-3b12-4ec0-9d40-6dd260826cb9,76.50.177.8,"09892 Carla Vista Suite 048
North Greg, HI 04563","09892 Carla Vista Suite 048
North Greg, HI 04563",51.95,2024-04-01 18:32:58,credit card,clothing,2,38,mobile,12,18,Port Melissa
0,b60c3fb1-a14f-4341-90bf-a87a8cbccda1,19d22ff6-2833-488f-8a13-747c0064029d,13.100.38.207,"USNS Greene
FPO AE 77138","USNS Greene
FPO AE 77138",721.29,2024-03-21 13:10:09,bank transfer,clothing,5,41,desktop,136,13,New Davidborough
0,8d1e3fd2-a58e-4417-8263-78ef909dd185,7d1b77bd-3757-44c8-932a-0095775feabb,13.220.255.65,"154 Jose Expressway Apt. 287
Lake Tommychester, MA 37892","154 Jose Expressway Apt. 287
Lake Tommychester, MA 37892",33.24,2024-03-20 17:30:21,credit card,toys & games,3,19,mobile,137,17,Lake Chris
0,2e7ddc9e-4d99-4e61-bfee-303490e8bce7,a1e89f7f-e9d6-4e81-b0ae-8903c7263d5a,52.207.108.103,"94543 Mcfarland Court Apt. 752
Melissastad, WY 79896","94543 Mcfarland Court Apt. 752
Melissastad, WY 79896",55.26,2024-01-18 20:54:33,debit card,clothing,3,49,tablet,364,20,East Rachelfort
0,0aae058d-53bf-47c7-b7eb-491db444f953,8a64363e-e4f0-412d-b283-58f235e66a4b,38.36.114.107,"8684 Wright Pike Suite 890
Port Dylan, MA 03679","8684 Wright Pike Suite 890
Port Dylan, MA 03679",499.65,2024-03-10 19:56:58,bank transfer,electronics,1,29,mobile,150,19,Richardfort
1,c2c2a5d8-17c9-4314-81ce-abb4b51bc537,ff9a8356-d3b1-4669-b638-033717b4551b,60.63.67.51,"0379 White Circle
North Bryanfurt, LA 01512","0379 White Circle
North Bryanfurt, LA 01512",89.11,2024-02-05 20:41:39,debit card,toys & games,2,29,desktop,314,2,Scottberg
0,3676b1d6-bb0f-4b71-9582-6c39cc661e45,1c70d744-ed37-4d80-ac4a-6257c6c216a6,99.86.157.91,"818 Lopez Throughway
Mcknightview, CT 99761","818 Lopez Throughway
Mcknightview, CT 99761",69.30,2024-01-27 03:34:20,debit card,toys & games,1,43,mobile,165,3,South Ryan
0,ddf4de8b-3185-4096-b710-06416f9330f6,892e57b0-d376-4ec8-b294-71718a203dad,50.2.77.245,"9178 Carla Mountains
Walkermouth, IN 93912","9178 Carla Mountains
Walkermouth, IN 93912",36.60,2024-03-01 18:17:26,PayPal,health & beauty,4,30,desktop,249,18,North Amyborough
0,d0861b4a-7bc0-4e63-96f3-3d7cd20579f1,f1856438-f7d1-43a5-b40f-c077383b1925,95.188.134.82,"USS Hoover
FPO AP 49128","USS Hoover
FPO AP 49128",660.88,2024-02-13 17:18:08,bank transfer,toys & games,2,33,desktop,65,17,East Michelleland
0,7043c4d9-4752-420d-99dc-eb0aa14fef73,48f50f69-906d-4898-8d23-877d9c8561c3,152.73.160.93,"086 Montgomery Brook Apt. 808
North Amber, RI 91355","3785 Charlotte Field Apt. 953
Russellburgh, WI 68645",60.83,2024-01-05 13:51:10,bank transfer,electronics,4,41,tablet,110,13,Paulland
0,e4bb681f-2b63-4aca-be65-aab6fe5173c7,eb35183c-4544-49fd-a3f0-8d0881671cf2,207.43.254.229,"73257 Brian Corners Suite 758
New Ambertown, TX 71297","73257 Brian Corners Suite 758
New Ambertown, TX 71297",12.92,2024-01-28 13:48:52,bank transfer,clothing,1,62,desktop,232,13,Mitchellfurt
0,1d012b35-1a5c-42b6-9ac8-b3f4a38eed2c,84573796-0a30-4ad2-abf0-7f316858f937,81.240.76.42,"9512 Amy Lane Apt. 929
Thompsonburgh, IN 42292","9512 Amy Lane Apt. 929
Thompsonburgh, IN 42292",24.70,2024-01-17 01:01:41,bank transfer,electronics,3,52,tablet,101,1,Bergerfort
0,89c409ba-3f45-4ee4-824a-a2b13c65ef6f,a21f9bc3-812a-4470-8fb9-54e41599089b,103.217.9.219,"302 Ramos Mews
Taylorhaven, ID 50503","302 Ramos Mews
Taylorhaven, ID 50503",435.02,2024-02-12 09:40:08,credit card,electronics,3,35,tablet,72,9,Herrerachester
0,3ec083d8-5e7b-43b3-9ff3-f23504d3f0d2,f70d763c-3fb3-4261-834e-497d0b2d542e,5.25.91.85,"3824 Johnson Turnpike Suite 872
Port Ericaland, OH 69237","3824 Johnson Turnpike Suite 872
Port Ericaland, OH 69237",78.57,2024-02-07 13:44:29,bank transfer,clothing,3,46,tablet,47,13,Paulhaven
0,846a1a9c-5d4a-4960-90cd-1c164003d86d,96946481-7bf4-47bc-895e-d1e6c3767187,197.71.50.206,"11690 Nicholas Drive
Lesliehaven, MS 65596","11690 Nicholas Drive
Lesliehaven, MS 65596",36.01,2024-03-18 19:58:48,bank transfer,electronics,3,37,desktop,16,19,Justinville
0,614a9d08-bd51-4e45-a1aa-9e94724349f7,d5f45b64-ac53-4e1d-9182-b6feb42ca3f4,99.54.124.112,"3471 Rice Lakes
Lake Justin, GU 62233","3471 Rice Lakes
Lake Justin, GU 62233",64.13,2024-02-27 11:50:27,bank transfer,toys & games,4,19,desktop,118,11,Lauriestad
0,7cd805ed-c8f0-4a59-8c59-05a9b0435f83,70dc3b3c-c06e-4a65-b373-8d29cb1bc847,196.225.167.187,"562 Johnson Road
Bennettbury, VA 50782","562 Johnson Road
Bennettbury, VA 50782",55.87,2024-01-08 05:01:27,PayPal,home & garden,1,27,tablet,214,5,Paigeberg
0,75ee470e-0134-4a20-ad43-7a78a0ed8b34,df4a67a8-4c97-4649-943a-10b2c07bf323,97.180.18.17,"PSC 1966, Box 0220
APO AP 25258","PSC 1966, Box 0220
APO AP 25258",62.96,2024-03-31 17:00:16,PayPal,home & garden,2,31,mobile,181,17,West Julieberg
0,0e0a7705-6cc5-43ad-adae-148736291e46,e294a09f-b078-42fe-a9bd-76b9a40e7d5c,117.93.225.252,"6591 Joshua Curve Suite 697
Kathleenberg, MA 90930","6591 Joshua Curve Suite 697
Kathleenberg, MA 90930",334.44,2024-02-04 10:38:58,bank transfer,health & beauty,1,34,tablet,297,10,East Joseph
